date;AAPL;GE;GME;PG;TSLA
2001-05-04;0.03165067732334137;0.02948454208672047;;0.0;
2001-05-07;-0.03067964687943459;0.0006008167401887476;;0.005912632681429386;
2001-05-08;-0.01562497578561306;-0.009607677347958088;;-0.002320209052413702;
2001-05-09;-0.02401303127408028;-0.001010493841022253;;0.02620158903300762;
2001-05-10;-0.04086736962199211;0.008092282339930534;;-0.005287899635732174;
2001-05-11;-0.006521722767502069;-0.01645601913332939;;-0.005163978785276413;
2001-05-14;0.01925604045391083;0.01469090487807989;;0.008396993391215801;
2001-05-15;-0.004723083227872849;0.008445646613836288;;-0.001059798523783684;
2001-05-16;0.0396980307996273;0.04107671976089478;;0.03501056879758835;
2001-05-17;-0.02282974496483803;-0.001915312721394002;;-0.01669350452721119;
2001-05-18;-0.0008491953485645354;0.01688737422227859;;0.004914397839456797;
2001-05-21;0.00127491622697562;0.007737305946648121;;-0.03304687514901161;
2001-05-22;-0.002546666655689478;-0.01348316855728626;;-0.01915708743035793;
2001-05-23;-0.01148938108235598;-0.02524680830538273;;0.002968788146972656;
2001-05-24;-0.001291380962356925;0.0009737692889757454;;0.0009346869774162769;
2001-05-25;-0.01896554045379162;-0.02821013145148754;;-0.01167315151542425;
2001-05-29;-0.05667842179536819;-0.005605657584965229;;0.01795274578034878;
2001-05-30;-0.07871442288160324;-0.01308632455766201;;-0.004176928196102381;
2001-05-31;0.008594543673098087;-0.0004080060753040016;;-0.002019650069996715;
2001-06-01;0.04711772501468658;0.0;;-0.01136362925171852;
2001-06-04;-0.01101003121584654;0.009183689020574093;;0.001417102059349418;
2001-06-05;0.01355279237031937;-0.005460069980472326;;0.007547222543507814;
2001-06-06;-0.01002870034426451;-0.008743397891521454;;0.009207183495163918;
2001-06-07;0.0448625348508358;0.003282048041000962;;0.003865780308842659;
2001-06-08;-0.01569714397192001;-0.01574321091175079;;-0.009858277626335621;
2001-06-11;-0.06003746762871742;-0.01537178829312325;;0.001088980934582651;
2001-06-12;0.01347298081964254;0.02890292927622795;;0.01787104271352291;
2001-06-13;0.007877885363996029;-0.0188640970736742;;-0.008396993391215801;
2001-06-14;-0.02882267534732819;0.02110767364501953;;-0.00138562498614192;
2001-06-15;0.02816908434033394;-0.001023316290229559;;-0.03484431281685829;
2001-06-18;-0.005381634458899498;0.003892616601660848;;-0.007188449613749981;
2001-06-19;-0.006886344868689775;-0.002653083065524697;;0.004183399956673384;
2001-06-20;0.07330358773469925;0.03887869045138359;;0.002243220573291183;
2001-06-21;0.03784031793475151;0.009454392828047276;;-0.003197454381734133;
2001-06-22;-0.01022674702107906;0.01190245058387518;;0.01491580344736576;
2001-06-25;0.0777178555727005;-0.03104513324797153;;-0.007585328072309494;
2001-06-26;-0.01000415906310081;-0.02905470877885818;;0.01687900349497795;
2001-06-27;-0.01726315170526505;-0.01086293440312147;;-0.007203242741525173;
2001-06-28;0.008569013327360153;0.01263988018035889;;0.003943217452615499;
2001-06-29;-0.01231949497014284;-0.002455472480505705;;0.002356601879000664;
2001-07-02;0.02795697376132011;0.02974360622465611;;0.01050159893929958;
2001-07-03;-0.002510437974706292;-0.01374506857246161;;0.002016399055719376;
2001-07-05;-0.02726508490741253;-0.01777412928640842;;-0.001083586597815156;
2001-07-06;-0.05002155154943466;-0.03259751945734024;;0.007283452898263931;
2001-07-09;0.03041307628154755;-0.0008530798950232565;;0.01753845252096653;
2001-07-10;-0.06872252374887466;-0.02326574549078941;;0.01315395720303059;
2001-07-11;0.06622523814439774;-0.02513106912374496;;0.02596624009311199;
2001-07-12;0.08074532449245453;0.05357541888952255;;0.0;
2001-07-13;0.02011493220925331;0.009574484080076218;;-0.008872736245393753;
2001-07-16;-0.03581494092941284;-0.02592201344668865;;0.01482245605438948;
2001-07-17;0.04757935553789139;-0.00237993523478508;;0.01127980835735798;
2001-07-18;-0.1717131286859512;0.0008675106219016016;;-0.005005053244531155;
2001-07-19;-0.03992312774062157;0.007150552701205015;;-0.01170516759157181;
2001-07-20;0.00100202695466578;0.003227227367460728;;-0.004386650864034891;
2001-07-23;-0.02202195301651955;-0.02852244861423969;;-0.004258970730006695;
2001-07-24;-0.02302972041070461;-0.02869755588471889;;0.004277186933904886;
2001-07-25;-0.03247778117656708;-0.004545472096651793;;0.02805116400122643;
2001-07-26;0.006497067864984274;-0.001141535118222237;;0.01428571436554193;
2001-07-27;0.01990311592817307;0.02057146281003952;;-0.007464771624654531;
2001-07-30;-0.001582214143127203;-0.02351630479097366;;0.008939934894442558;
2001-07-31;-0.007395635824650526;-0.002293542958796024;;-0.00112520158290863;
2001-08-01;0.01436926797032356;-0.01609197072684765;;0.006758707109838724;
2001-08-02;0.03987409546971321;-0.0140186557546258;;-0.0005594533868134022;
2001-08-03;-0.01614529266953468;0.01303315721452236;;-0.01735233515501022;
2001-08-06;-0.01897440291941166;-0.0318128801882267;;0.007547689601778984;
2001-08-07;0.006272913888096809;0.0333414115011692;;-0.001978789921849966;
2001-08-08;-0.01818183809518814;-0.02618655376136303;;-0.01076337788254023;
2001-08-09;0.007936487905681133;0.006002400536090136;;0.01216891221702099;
2001-08-10;-0.001574739115312696;0.01599041000008583;;0.0165488813072443;
2001-08-13;0.003680320456624031;-0.007986849173903465;;0.003478502621874213;
2001-08-14;-0.01885807327926159;-0.008998367935419083;;0.005268957931548357;
2001-08-15;-0.01548312976956367;-0.00167263310868293;;-0.004413788672536612;
2001-08-16;0.01138823665678501;-0.004308288916945457;;0.02784707769751549;
2001-08-17;-0.03109919279813766;-0.01923075132071972;;0.00754815386608243;
2001-08-20;0.002767080441117287;0.0178921464830637;;0.01244147587567568;
2001-08-21;-0.01103756949305534;-0.02552365884184837;;-0.01189219765365124;
2001-08-22;0.01618297956883907;0.009389603510499;;0.01163416355848312;
2001-08-23;-0.02196593210101128;0.004651222843676805;;0.01705222576856613;
2001-08-24;0.04267267137765884;0.02314816601574421;;0.0007797966827638447;
2001-08-27;0.0188476238399744;0.004286651033908129;;-0.00207796972244978;
2001-08-28;-0.02748416736721992;-0.02229069732129574;;-0.02407598309218884;
2001-08-29;-0.03097824566066265;-0.01503756828606129;;-0.01293507497757673;
2001-08-30;0.0;-0.01009603124111891;;0.007700617890805006;
2001-08-31;0.04038134217262268;0.01940295472741127;;-0.005898844916373491;
2001-09-04;-0.01617246679961681;-0.003660266287624836;;0.01847599633038044;
2001-09-05;0.01643831469118595;0.02130783535540104;;0.004766957368701696;
2001-09-06;-0.04474393278360367;-0.02877699583768845;;-0.005007871426641941;
2001-09-07;-0.02483062259852886;-0.02074074372649193;;-0.01523180864751339;
2001-09-10;0.005208341870456934;-0.007816473953425884;;-0.002017505466938019;
2001-09-17;-0.02187686040997505;-0.1067343577742577;;0.004717063624411821;
2001-09-18;-0.04178923368453979;-0.03698443621397018;;-0.004694917239248753;
2001-09-19;0.04545452818274498;-0.03988178819417953;;0.004717063624411821;
2001-09-20;-0.07873091101646423;-0.0655384361743927;;-0.02334011346101761;
2001-09-21;0.003188726725056767;0.03062227182090282;;-0.079796701669693;
2001-09-24;0.0457724891602993;0.1246006935834885;;0.03671640530228615;
2001-09-25;-0.05531919375061989;0.008522705174982548;;0.02217104658484459;
2001-09-26;-0.02509654685854912;0.003943649120628834;;0.001830947236157954;
2001-09-27;0.0237624179571867;0.01324693392962217;;0.01785469241440296;
2001-09-28;0.0;0.03477051481604576;;0.005386731587350368;
2001-10-01;0.001934218686074018;0.01182791963219643;;-0.005495281424373388;
2001-10-02;-0.03153151646256447;0.01089266315102577;;0.01229450758546591;
2001-10-03;-0.004651205614209175;0.002628181129693985;;-0.0004093720053788275;
2001-10-04;0.0600801482796669;-0.01992141827940941;;-0.02798639051616192;
2001-10-05;0.01637274958193302;0.001604743883945048;;0.02092704363167286;
2001-10-08;0.003717557294294238;-0.0173565149307251;;-0.006053135730326176;
2001-10-09;-0.01234572567045689;0.0005434906925074756;;0.00401385361328721;
2001-10-10;0.05124998092651367;0.02960348129272461;;0.01102833449840546;
2001-10-11;0.05469679459929466;0.02743341960012913;;-0.01022634375840425;
2001-10-12;0.01521986816078424;0.001283677411265671;;-0.00895431824028492;
2001-10-15;-0.001110519515350461;-0.00358972791582346;;-0.01153741776943207;
2001-10-16;0.001111754216253757;-0.01003601122647524;;-0.002531293779611588;
2001-10-17;-0.05663522705435753;-0.03743182867765427;;-0.01057376619428396;
2001-10-18;0.05944674834609032;0.005941161885857582;;0.00716332346200943;
2001-10-19;0.01666662469506264;0.0;;0.02062584459781647;
2001-10-22;0.03934432938694954;0.009664446115493774;;0.009756054729223251;
2001-10-23;-0.04626714065670967;-0.00904015265405178;;-0.01311245001852512;
2001-10-24;0.0446527786552906;-0.005097897257655859;;-0.001398580032400787;
2001-10-25;0.01266489550471306;0.02130520716309547;;0.01246497686952353;
2001-10-26;-0.02709746919572353;0.02667024545371532;;0.01466312818229198;
2001-10-29;-0.05570438876748085;-0.03729425743222237;;-0.02794813178479671;
2001-10-30;-0.001701575820334256;-0.0291210301220417;;0.04067312553524971;
2001-10-31;-0.002272779354825616;0.001926243654452264;;-0.005660352762788534;
2001-11-01;0.05865607783198357;0.04119747504591942;;0.02981844171881676;
2001-11-02;-0.001075871870853007;0.001318893046118319;;0.0002631829702295363;
2001-11-05;0.02692514844238758;0.02133828774094582;;0.01223684567958117;
2001-11-06;0.026219192892313;0.02656690217554569;;0.0139087438583374;
2001-11-07;0.001021995791234076;-0.01130655221641064;;0.001410264289006591;
2001-11-08;-0.04492093250155449;0.02541296184062958;;-0.01805151253938675;
2001-11-09;0.0;0.001487022964283824;;0.007953071966767311;
2001-11-12;0.002137943170964718;-0.02425141260027885;;-0.0005174093530513346;
2001-11-13;0.03306671231985092;0.02865840867161751;;0.007635615300387144;
2001-11-14;0.01239028200507164;0.007889539003372192;;0.004752154462039471;
2001-11-15;-0.008159094490110874;0.01638938672840595;;0.0007669379701837897;
2001-11-16;-0.02467873692512512;-0.01684719137847424;;0.005747821647673845;
2001-11-19;0.05429629608988762;0.009791959077119827;;-0.0007619705284014344;
2001-11-20;-0.02349996566772461;-0.003636400680989027;;-0.002287751762196422;
2001-11-21;0.007680471520870924;-0.01581503078341484;;-0.007643292658030987;
2001-11-23;0.008130073547363281;0.01409146282821894;;0.007060274947434664;
2001-11-26;0.0771169662475586;0.007313487119972706;;-0.003824033541604877;
2001-11-27;-0.01731402985751629;-0.006050338968634605;;-0.0131797669455409;
2001-11-28;-0.02238092012703419;-0.04187974706292152;;-0.01452285703271627;
2001-11-29;-0.005358042195439339;0.009656952694058418;;0.01894740015268326;
2001-11-30;0.04309496283531189;-0.03095896169543266;;0.0002582211163826287;
2001-12-03;-0.01173708960413933;-0.04103900864720345;;-0.01497542019933462;
2001-12-04;0.06413304060697556;0.01164681278169155;;0.0005241583567112684;
2001-12-05;0.06071431562304497;0.005354772787541151;;0.004715753719210625;
2001-12-06;-0.04124577343463898;0.005326251965016127;;-0.01303781010210514;
2001-12-07;-0.01053554750978947;-0.01589399948716164;;-0.003566666506230831;
2001-12-10;0.0;-0.009421326220035553;;0.01710196025669575;
2001-12-11;-0.03371784463524818;-0.0002716935123316944;;-0.0002607438946142793;
2001-12-12;-0.01331500988453627;0.007067092228680849;;0.04237288236618042;
2001-12-13;-0.02280129306018353;0.0;;0.011882483959198;
2001-12-14;-0.02904764749109745;0.01619439385831356;;-0.01236093882471323;
2001-12-17;0.01128011103719473;0.01726421527564526;;-0.001251545385457575;
2001-12-18;0.01891364529728889;0.03707576915621758;;0.01979942619800568;
2001-12-19;0.02903382293879986;0.02668674476444721;;0.0009830649942159653;
2001-12-20;-0.04394083097577095;0.001471343217417598;;-0.00576971797272563;
2001-12-21;0.01596516370773315;0.01248771604150534;;-0.004321502521634102;
2001-12-24;0.01714288629591465;-0.005320372991263866;;-0.004712267778813839;
2001-12-26;0.006086102686822414;-0.01410167291760445;;0.002990254899486899;
2001-12-27;0.0269892942160368;0.01430336758494377;;-0.004347807262092829;
2001-12-28;0.0163117628544569;-0.005372434854507446;;-0.00798502005636692;
2001-12-31;-0.02362909913063049;-0.01595869660377502;;-0.004779334180057049;
2002-01-02;0.06392692774534225;0.02170655876398087;;0.01099460106343031;
2002-01-03;0.0120171969756484;-0.008302811533212662;;-0.009624958038330078;
2002-01-04;0.004664996173232794;0.008372325450181961;;-0.009844835847616196;
2002-01-07;-0.03334744274616241;-0.03882784023880959;;-0.01147219818085432;
2002-01-08;-0.0126637127250433;-0.01041666232049465;;0.002707918407395482;
2002-01-09;-0.04245913028717041;-0.01026961579918861;;-0.00720171257853508;
2002-01-10;-0.01939954236149788;0.001556455856189132;;-0.003497366094961762;
2002-01-11;-0.008478582836687565;-0.009842037223279476;;0.003639656584709883;
2002-01-14;0.004750612191855907;-0.008631912991404533;;0.01929799094796181;
2002-01-15;0.02600478194653988;0.02137196622788906;;0.01207121461629868;
2002-01-16;-0.04239631444215775;-0.02557473257184029;;0.002762038027867675;
2002-01-17;0.08180937170982361;0.02730643562972546;;0.002516097389161587;
2002-01-18;-0.0137900123372674;-0.001806443789973855;;0.001505773747339845;
2002-01-22;-0.01578711718320847;-0.009824225679039955;;-0.004886598326265812;
2002-01-23;0.05499545112252235;-0.01697121933102608;;-0.01032485160976648;
2002-01-24;0.008253633044660091;-0.002656103111803532;;-0.01043256651610136;
2002-01-25;0.001723434659652412;0.01890809834003448;;0.01748522371053696;
2002-01-28;0.000860234722495079;-0.002874981611967087;;0.0002527706965338439;
2002-01-29;-0.008594789542257786;-0.04429888352751732;;-0.02071762271225452;
2002-01-30;0.04421328380703926;0.01151952799409628;;0.009932976216077805;
2002-01-31;0.02615189552307129;0.007321053184568882;;0.04330053925514221;
2002-02-01;-0.0125404316931963;-0.008075451478362083;;0.01089617237448692;
2002-02-04;0.0385088287293911;-0.05020348727703094;;0.001574388472363353;
2002-02-05;0.003944788128137589;0.03457140177488327;;-0.0009672818123362958;
2002-02-06;-0.03064835630357265;0.02071251161396503;;-0.001452466007322073;
2002-02-07;-0.01499800756573677;0.0064935521222651;;-0.004484881646931171;
2002-02-08;-0.01111105177551508;0.001344065531156957;;-0.0004870439297519624;
2002-02-11;0.03953386843204498;0.01476508006453514;;-0.004629032220691442;
2002-02-12;-0.01080866530537605;-0.007936487905681133;;0.02251871302723885;
2002-02-13;0.01214088033884764;0.01599995978176594;;0.002154402201995254;
2002-02-14;-0.01639343611896038;-0.002624631859362125;;0.003702347399666905;-0.004975143354386091
2002-02-15;-0.02845531515777111;-0.02342103607952595;;0.01130410470068455;-0.005000018980354071
2002-02-19;-0.05355643481016159;-0.01913228444755077;;-0.01164840441197157;-0.04020096734166145
2002-02-20;0.02254634350538254;0.03214280679821968;;0.01190476212650537;0.03403139114379883
2002-02-21;-0.07047121226787567;-0.001330828759819269;;-0.02235295996069908;-0.002531606936827302
2002-02-22;0.05767440795898438;0.01519188936799765;;0.03008423559367657;-0.01776651665568352
2002-02-25;0.04705363884568214;0.02914152294397354;;0.02067762054502964;0.00775191793218255
2002-02-26;-0.005879857111722231;-0.01147961150854826;;-0.009957682341337204;0.0
2002-02-27;-0.07224338501691818;0.004645161330699921;;-0.01156069338321686;-0.01794873736798763
2002-02-28;-0.01183963287621737;-0.006451612804085016;;-0.008304082788527012;-0.00261092628352344
2002-03-01;0.08064515888690948;0.02467534504830837;;0.03255103155970573;0.01413614954799414
2002-03-04;0.03582090139389038;0.01901140622794628;;-0.006510561797767878;0.01703665032982826
2002-03-05;-0.03128860518336296;0.007462667301297188;;-0.02207410521805286;-0.02284267731010914
2002-03-06;0.02294938266277313;0.02592590637505054;;-0.0001174994977191091;0.005194825120270252
2002-03-07;0.01287908013910055;-0.01444039680063725;;-0.01305115316063166;0.05529714003205299
2002-03-08;0.01148485206067562;-0.008547063916921616;;-0.0002383163227932528;0.02350634336471558
2002-03-11;0.0162205845117569;0.01354687381535769;;0.00214490364305675;0.01291868276894093
2002-03-12;-0.01356744486838579;-0.001215140917338431;;0.01403091941028833;0.001417132094502449
2002-03-13;-0.009304189123213291;-0.02676395326852798;;-0.0007035360904410481;-0.008490580134093761
2002-03-14;-0.002449957886710763;0.01024999655783176;;-0.002698936266824603;-0.0009514965349808335
2002-03-15;0.02128532342612743;-0.005444227252155542;;0.02447349019348621;-0.03095236234366894
2002-03-18;-0.008416873402893543;-0.007215653546154499;;0.006776202935725451;-0.05159710720181465
2002-03-19;0.004446265753358603;0.0;;0.02600956708192825;-0.03108800575137138
2002-03-20;0.002816888969391584;-0.02756897918879986;;-0.003780341940000653;-0.03636365011334419
2002-03-21;-0.0260834526270628;-0.03479377552866936;;0.008928605355322361;0.04051051661372185
2002-03-22;-0.007416576147079468;0.01121490448713303;;-0.003318617818877101;0.02933329343795776
2002-03-25;-0.03071813099086285;-0.02191703207790852;;-0.003884555771946907;0.02176166325807571
2002-03-26;0.004710865207016468;0.007289429195225239;;-0.003342652460560203;0.01318459585309029
2002-03-27;0.0004262672446202487;0.003752328688278794;;0.006372272036969662;0.03103107400238514
2002-03-28;0.00852154940366745;0.0;;0.000777601613663137;-0.01941745728254318
2002-04-01;0.03337553888559341;-0.004005380906164646;;-0.001109984237700701;-0.05693076550960541
2002-04-02;-0.01594437472522259;-0.005361950956285;;0.006778537761420012;-0.02152230218052864
2002-04-03;-0.01329454500228167;-0.009433921426534653;;-0.01479024719446898;-0.00214586965739727
2002-04-04;0.04842103645205498;0.01496596541255713;;0.008066336624324322;0.0188172236084938
2002-04-05;-0.006425696890801191;-0.005361950956285;;-0.002000447828322649;-0.02427445724606514
2002-04-08;-0.007275679148733616;-0.006468945182859898;;0.005011101718991995;-0.01027585379779339
2002-04-09;-0.01872960478067398;-0.01112316455692053;;-0.001329670310951769;0.03551920875906944
2002-04-10;0.02323649264872074;0.02057613059878349;;0.02452012896537781;-0.001583149656653404
2002-04-11;0.008110331371426582;-0.0927419513463974;;-0.0111544169485569;-0.02219873480498791
2002-04-12;0.008045005612075329;-0.005925948731601238;;0.006790086161345243;-0.01351351384073496
2002-04-15;-0.002394232433289289;-0.05067060887813568;;-0.01501139160245657;0.01698627136647701
2002-04-16;0.02959999069571495;0.03924640640616417;;0.007178287021815777;0.02370692603290081
2002-04-17;0.01437454670667648;0.01661640778183937;;-0.007785047870129347;0.04263155162334442
2002-04-18;-0.02680967934429646;0.004457584116607904;;-0.0188657958060503;0.0
2002-04-19;-0.01692248322069645;-0.002958534751087427;;0.005203020758926868;0.02322064712643623
2002-04-22;-0.01801436580717564;-0.02492582052946091;;0.0002250100369565189;-0.0133202001452446
2002-04-23;-0.01141462195664644;-0.001825969899073243;;0.0001125226262956858;-0.02250003814697266
2002-04-24;-0.01979379542171955;-0.009146318770945072;;0.005961740855127573;-0.007161094341427088
2002-04-25;0.01472445856779814;-0.01384617760777473;;-0.0001118431900977157;-0.000515210151206702
2002-04-26;-0.04601992294192314;-0.01716066338121891;;0.004249663092195988;-0.007731939200311899
2002-04-29;0.04128634557127953;-0.02063490822911263;;0.002227137330919504;-0.01818183809518814
2002-04-30;0.01293828804045916;0.02269040048122406;;0.002888912567868829;0.007936487905681133
2002-05-01;-0.01194894593209028;0.004754406865686178;;0.01706183142960072;0.07611552625894547
2002-05-02;-0.0120933698490262;-0.00315458606928587;;0.01568621769547462;0.01609755679965019
2002-05-03;-0.007598155178129673;0.003164568915963173;;-0.01383527368307114;-0.001440263353288174
2002-05-06;-0.03658020496368408;-0.02302843704819679;;0.002718869131058455;0.04567311704158783
2002-05-07;-0.007947033271193504;-0.0103325704112649;;-0.005856760311871767;-0.01149425283074379
2002-05-08;0.08455725759267807;0.07177810370922089;;0.001527377055026591;0.04186044633388519
2002-05-09;-0.00738614285364747;-0.04140026867389679;;0.002832184080034494;0.02008932083845139
2002-05-10;-0.03596530854701996;-0.0266751404851675;;0.003693286795169115;-0.03457334265112877
2002-05-13;0.02658665738999844;0.006525310222059488;;0.008766206912696362;-0.02538528852164745
2002-05-14;0.06975772976875305;0.02366286888718605;;-0.001716511440463364;-0.03255817666649818
2002-05-15;-0.01288558822125196;-0.02058263495564461;;-0.009672235697507858;-0.04567302390933037
2002-05-16;-0.002769050654023886;0.03459423407912254;;0.008898531086742878;0.03778337314724922
2002-05-17;-0.007933314889669418;0.04531252384185791;;0.006991519127041101;0.0305824838578701
2002-05-20;-0.01079570036381483;-0.02541112899780273;;-0.01303141657263041;0.007065455429255962
2002-05-21;-0.05173810571432114;-0.01380358822643757;;-0.01406929641962051;-0.04115992411971092
2002-05-22;0.03665816783905029;-0.007154010701924562;;0.00878159236162901;0.03658536449074745
2002-05-23;0.03536186739802361;0.03226819261908531;;-0.005767124705016613;0.05458822846412659
2002-05-24;-0.04090550914406776;-0.01062222383916378;;-0.0121484138071537;0.04685404896736145
2002-05-28;-0.007039340678602457;-0.0168711431324482;;-0.02492798492312431;0.03196930885314941
2002-05-29;0.0;-0.02028079889714718;;-0.01124878413975239;-0.02519614808261395
2002-05-30;0.009174362756311893;-0.006369390524923801;;0.01988052576780319;-0.01440678630024195
2002-05-31;-0.03719014301896095;-0.001923120929859579;;0.00901411846280098;0.03998281434178352
2002-06-03;-0.0167381726205349;-0.03307639062404633;;0.001038532936945558;-0.0388590544462204
2002-06-04;-0.005674341227859259;-0.001992739038541913;;0.007198283448815346;0.007741948589682579
2002-06-05;-0.00263394950889051;0.003327799728140235;;0.01105525251477957;-0.007682471536099911
